album_name,track_title,track_n,lyric,line
Red (Taylor’s Version),The Lucky One (Taylor’s Version),13,"Oh, oh, oh",24
Red (Taylor’s Version),The Lucky One (Taylor’s Version),13,"Oh, oh, oh",25
Red (Taylor’s Version),The Lucky One (Taylor’s Version),13,"It was a few years later, I showed up here",26
Red (Taylor’s Version),The Lucky One (Taylor’s Version),13,And they still tell the legend of how you disappeared,27
Red (Taylor’s Version),The Lucky One (Taylor’s Version),13,"How you took the money and your dignity, and got the hell out",28
Red (Taylor’s Version),The Lucky One (Taylor’s Version),13,They say you bought a bunch of land somewhere,29
Red (Taylor’s Version),The Lucky One (Taylor’s Version),13,Chose the rose garden over Madison Square,30
Red (Taylor’s Version),The Lucky One (Taylor’s Version),13,"And it took some time, but I understand it now",31
Red (Taylor’s Version),The Lucky One (Taylor’s Version),13,Cause now my name is up in lights,32
Red (Taylor’s Version),The Lucky One (Taylor’s Version),13,But I think you got it right,33
Red (Taylor’s Version),The Lucky One (Taylor’s Version),13,"Let me tell you now, you're the lucky one",34
Red (Taylor’s Version),The Lucky One (Taylor’s Version),13,"Let me tell you now, you're the lucky one",35
Red (Taylor’s Version),The Lucky One (Taylor’s Version),13,"Let me tell you now, you're the lucky one, oh, oh, oh",36
Red (Taylor’s Version),The Lucky One (Taylor’s Version),13,"Yeah, they'll tell you now, you're the lucky one",37
Red (Taylor’s Version),The Lucky One (Taylor’s Version),13,"Yeah, they'll tell you now, you're the lucky one",38
Red (Taylor’s Version),The Lucky One (Taylor’s Version),13,"Let me tell you now, you're the lucky one, oh, oh, oh",39
Red (Taylor’s Version),The Lucky One (Taylor’s Version),13,"Oh, oh, whoa, oh, oh",40
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,You good to go?,1
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,All I knew this morning when I woke,2
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,Is I know something now,3
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,Know something now I didn't before,4
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,And all I've seen since eighteen hours ago,5
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,Is green eyes and freckles and your smile,6
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,"In the back of my mind, making me feel like",7
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,I just wanna know you better,8
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,"Know you better, know you better now",9
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,I just wanna know you better,10
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,"Know you better, know you better now",11
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,I just wanna know you better,12
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,"Know you better, know you better now",13
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,I just wanna know you,14
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,"Know you, know you",15
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,Cause all I know is we said hello,16
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,And your eyes look like coming homе,17
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,All I know is a simple name,18
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,Everything has changеd,19
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,All I know is you held the door,20
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,You'll be mine and I'll be yours,21
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,All I know since yesterday,22
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,Is everything has changed,23
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,"And all my walls stood tall, painted blue",24
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,"But I'll take 'em down, take 'em down",25
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,And open up the door for you,26
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,And all I feel in my stomach is butterflies,27
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,"The beautiful kind, makin' up for lost time",28
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,"Takin' flight, making me feel like",29
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,I just wanna know you better,30
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,"Know you better, know you better now",31
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,I just wanna know you better,32
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,"Know you better, know you better now",33
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,I just wanna know you better,34
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,"Know you better, know you better now",35
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,I just wanna know you,36
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,"Know you, know you",37
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,Cause all I know is we said hello,38
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,And your eyes look like coming home,39
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,All I know is a simple name,40
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,Everything has changed,41
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,All I know is you held the door,42
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,You'll be mine and I'll be yours,43
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,All I know since yesterday,44
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,Is everything has changed,45
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,Come back and tell me why,46
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,I'm feeling like I've missed you all this time,47
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,And meet me there tonight,48
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,And let me know that it's not all in my mind,49
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,I just wanna know you better,50
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,"Know you better, know you better now",51
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,I just wanna know you,52
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,"Know you, know you",53
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,All I know is we said hello,54
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,And your eyes look like coming home,55
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,All I know is a simple name,56
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,Everything has changed,57
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,All I know is you held the door,58
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,And you'll be mine and I'll be yours,59
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,All I know since yesterday,60
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,Is everything has changed,61
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,All I know is we said hello,62
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,So dust off your highest hopes,63
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,All I know is pouring rain,64
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,And everything has changed,65
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,All I know is a new found grace,66
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,"All my days, I'll know your face",67
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,All I know since yesterday,68
Red (Taylor’s Version),Everything Has Changed (Taylor’s Version),14,Is everything has changed,69
Red (Taylor’s Version),Starlight (Taylor’s Version),15,"I said, ""Oh my, what a marvelous tune""",1
Red (Taylor’s Version),Starlight (Taylor’s Version),15,It was the best night,2
Red (Taylor’s Version),Starlight (Taylor’s Version),15,Never would forget how he moved,3
Red (Taylor’s Version),Starlight (Taylor’s Version),15,The whole place was dressed to the nines,4
Red (Taylor’s Version),Starlight (Taylor’s Version),15,"And we were dancing, dancing",5
Red (Taylor’s Version),Starlight (Taylor’s Version),15,Like we're made of starlight,6
Red (Taylor’s Version),Starlight (Taylor’s Version),15,Like we're made of starlight,7
Red (Taylor’s Version),Starlight (Taylor’s Version),15,"I met Bobby on the boardwalk, summer of '45",8
Red (Taylor’s Version),Starlight (Taylor’s Version),15,Picks me up late one night,9
Red (Taylor’s Version),Starlight (Taylor’s Version),15,"Out the window, we were seventeen and crazy, running wild, wild",10
Red (Taylor’s Version),Starlight (Taylor’s Version),15,Can't remember what song it was playing whеn we walked in,11
Red (Taylor’s Version),Starlight (Taylor’s Version),15,The night wе snuck into a yacht club party,12
Red (Taylor’s Version),Starlight (Taylor’s Version),15,Pretending to be a duchess and a prince,13
Red (Taylor’s Version),Starlight (Taylor’s Version),15,"And I said, ""Oh my, what a marvelous tune""",14
Red (Taylor’s Version),Starlight (Taylor’s Version),15,"It was the best night, never would forget how he moved",15
Red (Taylor’s Version),Starlight (Taylor’s Version),15,The whole place was dressed to the nines,16
Red (Taylor’s Version),Starlight (Taylor’s Version),15,"And we were dancing, dancing",17
Red (Taylor’s Version),Starlight (Taylor’s Version),15,"Like we're made of starlight, starlight",18
Red (Taylor’s Version),Starlight (Taylor’s Version),15,"Like we're made of starlight, starlight",19
Red (Taylor’s Version),Starlight (Taylor’s Version),15,"He said, ""Look at you, worrying too much about things you can't change",20
Red (Taylor’s Version),Starlight (Taylor’s Version),15,"You'll spend your whole life singing the blues if you keep thinking that way""",21
Red (Taylor’s Version),Starlight (Taylor’s Version),15,"He was trying to skip rocks on the ocean, saying to me",22
Red (Taylor’s Version),Starlight (Taylor’s Version),15,"Don't you see the starlight, starlight?
Don't you dream impossible things?",23
Red (Taylor’s Version),Starlight (Taylor’s Version),15,"Like, ""Oh my, what a marvelous tune""",24
Red (Taylor’s Version),Starlight (Taylor’s Version),15,"It was the best night, never would forget how he moved",25
Red (Taylor’s Version),Starlight (Taylor’s Version),15,The whole place was dressed to the nines,26
Red (Taylor’s Version),Starlight (Taylor’s Version),15,"And we were dancing, dancing",27
Red (Taylor’s Version),Starlight (Taylor’s Version),15,"Like we're made of starlight, starlight",28
Red (Taylor’s Version),Starlight (Taylor’s Version),15,"Like we're made of starlight, starlight",29
Red (Taylor’s Version),Starlight (Taylor’s Version),15,"Ooh-ooh, he's talking crazy",30
Red (Taylor’s Version),Starlight (Taylor’s Version),15,"Ooh-ooh, dancing with me",31
Red (Taylor’s Version),Starlight (Taylor’s Version),15,"Ooh-ooh, we could get married",32
Red (Taylor’s Version),Starlight (Taylor’s Version),15,Have ten kids and teach them how to dream,33
Red (Taylor’s Version),Starlight (Taylor’s Version),15,"(Ooh, hoo, hoo)",34
Red (Taylor’s Version),Starlight (Taylor’s Version),15,"(Ooh, hoo, hoo)",35
Red (Taylor’s Version),Starlight (Taylor’s Version),15,"(Ooh, hoo, hoo)",36
Red (Taylor’s Version),Starlight (Taylor’s Version),15,"(Ooh, hoo, hoo)",37
Red (Taylor’s Version),Starlight (Taylor’s Version),15,"Oh my, what a marvelous tune",38
Red (Taylor’s Version),Starlight (Taylor’s Version),15,"It was the best night, never would forget how he moved",39
Red (Taylor’s Version),Starlight (Taylor’s Version),15,The whole place was dressed to the nines,40
Red (Taylor’s Version),Starlight (Taylor’s Version),15,"And we were dancing, dancing",41
Red (Taylor’s Version),Starlight (Taylor’s Version),15,"Like we're made of starlight, starlight",42
Red (Taylor’s Version),Starlight (Taylor’s Version),15,"Like we're made of starlight, starlight",43
Red (Taylor’s Version),Starlight (Taylor’s Version),15,"Like we're made of starlight, starlight",44
Red (Taylor’s Version),Starlight (Taylor’s Version),15,Like we dream impossible dreams,45
Red (Taylor’s Version),Starlight (Taylor’s Version),15,"Like starlight, starlight",46
Red (Taylor’s Version),Starlight (Taylor’s Version),15,Like we dream impossible dreams,47
Red (Taylor’s Version),Starlight (Taylor’s Version),15,"Don't you see the starlight, starlight?",48
Red (Taylor’s Version),Starlight (Taylor’s Version),15,Don't you dream impossible things?,49
Red (Taylor’s Version),Begin Again (Taylor’s Version),16,Took a deep breath in the mirror,1
Red (Taylor’s Version),Begin Again (Taylor’s Version),16,He didn't like it when I wore high heels,2
Red (Taylor’s Version),Begin Again (Taylor’s Version),16,But I do,3
Red (Taylor’s Version),Begin Again (Taylor’s Version),16,Turn the lock and put my headphones on,4
Red (Taylor’s Version),Begin Again (Taylor’s Version),16,He always said he didn't get this song,5
Red (Taylor’s Version),Begin Again (Taylor’s Version),16,"But I do, I do",6
Red (Taylor’s Version),Begin Again (Taylor’s Version),16,"I walked in, expecting you'd be late",7
Red (Taylor’s Version),Begin Again (Taylor’s Version),16,But you got here early and you stand and wave,8
Red (Taylor’s Version),Begin Again (Taylor’s Version),16,I walk to you,9
Red (Taylor’s Version),Begin Again (Taylor’s Version),16,You pull my chair out and help me in,10
Red (Taylor’s Version),Begin Again (Taylor’s Version),16,And you don't know how nice that is,11
Red (Taylor’s Version),Begin Again (Taylor’s Version),16,But I do,12
Red (Taylor’s Version),Begin Again (Taylor’s Version),16,And you throw your head back laughing like a little kid,13
Red (Taylor’s Version),Begin Again (Taylor’s Version),16,I think it's strange that you think I'm funny 'cause he never did,14
Red (Taylor’s Version),Begin Again (Taylor’s Version),16,I've been spending the last eight months,15
Red (Taylor’s Version),Begin Again (Taylor’s Version),16,"Thinking all love ever does is break, and burn, and end",16
Red (Taylor’s Version),Begin Again (Taylor’s Version),16,"But on a Wеdnesday in a café, I watched it begin again",17
Red (Taylor’s Version),Begin Again (Taylor’s Version),16,You said you nеver met one girl who,18
Red (Taylor’s Version),Begin Again (Taylor’s Version),16,Had as many James Taylor records as you,19
Red (Taylor’s Version),Begin Again (Taylor’s Version),16,But I do,20
Red (Taylor’s Version),Begin Again (Taylor’s Version),16,We tell stories and you don't know why,21
Red (Taylor’s Version),Begin Again (Taylor’s Version),16,I'm coming off a little shy,22
Red (Taylor’s Version),Begin Again (Taylor’s Version),16,But I do,23
Red (Taylor’s Version),Begin Again (Taylor’s Version),16,But you throw your head back laughing like a little kid,24
Red (Taylor’s Version),Begin Again (Taylor’s Version),16,I think it's strange that you think I'm funny 'cause he never did,25
Red (Taylor’s Version),Begin Again (Taylor’s Version),16,I've been spending the last eight months,26
Red (Taylor’s Version),Begin Again (Taylor’s Version),16,"Thinking all love ever does is break, and burn, and end",27
Red (Taylor’s Version),Begin Again (Taylor’s Version),16,"But on a Wednesday in a café, I watched it begin again",28
Red (Taylor’s Version),Begin Again (Taylor’s Version),16,And we walked down the block to my car,29
Red (Taylor’s Version),Begin Again (Taylor’s Version),16,And I almost brought him up,30
Red (Taylor’s Version),Begin Again (Taylor’s Version),16,But you start to talk about the movies,31
Red (Taylor’s Version),Begin Again (Taylor’s Version),16,That your family watches every single Christmas,32
Red (Taylor’s Version),Begin Again (Taylor’s Version),16,And I want to talk about that,33
Red (Taylor’s Version),Begin Again (Taylor’s Version),16,"And for the first time, what's past is past",34
Red (Taylor’s Version),Begin Again (Taylor’s Version),16,Cause you throw your head back laughing like a little kid,35
Red (Taylor’s Version),Begin Again (Taylor’s Version),16,I think it's strange that you think I'm funny 'cause he never did,36
Red (Taylor’s Version),Begin Again (Taylor’s Version),16,I've been spending the last eight months,37
Red (Taylor’s Version),Begin Again (Taylor’s Version),16,"Thinking all love ever does is break, and burn, and end",38
Red (Taylor’s Version),Begin Again (Taylor’s Version),16,"But on a Wednesday in a café, I watched it begin again",39
Red (Taylor’s Version),Begin Again (Taylor’s Version),16,"On a Wednesday in a café, I watched it begin again",40
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,You should've been there,1
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,Should've burst through the door,2
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,"With that ""Baby, I'm right here"" smile",3
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,And it would've felt like,4
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,A million little shining stars that just align,5
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,And I would've been so happy,6
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,Christmas lights glisten,7
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,I've got my eye on the door,8
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,Just waiting for you to walk in,9
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,But the time is ticking,10
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,People ask me how I've been,11
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,As I comb back through my memory,12
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,How you said you'd be here,13
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,You said you'd be here,14
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,And it was like slow motion,15
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,Standing there in my party dress,16
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,In red lipstick,17
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,With no one to impress,18
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,And they're all laughing,19
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,As I'm looking around the room,20
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,But therе was one thing missing,21
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,And that was the moment I knеw,22
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,And the hours pass by,23
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,Now I just wanna be alone,24
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,But your close friends always seem to know,25
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,When there's something really wrong,26
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,So they follow me down the hall,27
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,And there in the bathroom,28
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,I try not to fall apart,29
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,And the sinking feeling starts,30
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,As I say hopelessly,31
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,He said he'd be here,32
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,And it was like slow motion,33
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,Standing there in my party dress,34
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,In red lipstick,35
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,With no one to impress,36
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,And they're all laughing,37
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,And asking me about you,38
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,But there was one thing missing,39
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,And that was the moment I knew,40
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,What do you say,41
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,When tears are streaming down your face,42
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,In front of everyone you know?,43
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,And what do you do,44
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,When the one who means the most to you,45
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,Is the one who didn't show?,46
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,You should've been here,47
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,And I would've been so happy,48
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,And it was like slow motion,49
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,Standing there in my party dress,50
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,In red lipstick,51
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,With no one to impress,52
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,"And they're all standing around me, singing",53
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,Happy birthday to you,54
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,But there was one thing missing,55
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,And that was the moment I knew,56
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,"Oh-oh-oh-oh-oh-oh-oh, I knew",57
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,Oh-oh-oh-oh-oh-oh-oh,58
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,You called me later,59
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,"And said, ""I'm sorry I didn't make it""",60
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,"And I said, ""I'm sorry, too""",61
Red (Taylor’s Version),The Moment I Knew (Taylor’s Version),17,And that was the moment I knew,62
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,You said it in a simple way,1
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,"4 a.m., the second day",2
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,How strange that I don't know you at all,3
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,Stumbled through the long goodbye,4
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,"One last kiss, then catch your flight",5
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,Right when I was just about to fall,6
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,"I told myself, ""Don't get attached""",7
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,"But in my mind, I play it back",8
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,Spinning faster than the plane that took you,9
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,And this is when the feeling sinks in,10
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,I don't wanna miss you like this,11
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,"Come back, be here",12
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,"Come back, be here",13
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,I guess you're in New York today,14
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,I don't wanna need you this way,15
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,"Come back, be here",16
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,"Come back, be here",17
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,The delicate beginning rush,18
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,The feeling you can know so much,19
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,Without knowing anything at all,20
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,And now that I can put this down,21
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,If I had known what I know now,22
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,I never would've played so nonchalant,23
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,Taxi cabs and busy streets,24
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,That never bring you back to me,25
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,I can't help but wish you took me with you,26
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,And this is when the feeling sinks in,27
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,I don't wanna miss you like this,28
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,"Come back, be here",29
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,"Come back, be here",30
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,I guess you're in London today,31
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,And I don't wanna need you this way,32
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,"Come back, be here",33
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,"Come back, be here",34
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,"Oh, oh",35
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,"Oh, oh",36
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,"Oh, oh",37
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,This is falling in love in the cruelest way,38
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,This is falling for you when you are worlds away,39
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,"In New York, be here",40
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,"But you're in London, and I break down",41
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,Cause it's not fair that you're not around,42
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,This is when the feeling sinks in,43
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,I don't wanna miss you like this,44
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,"Come back, be here",45
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,"Come back, be here",46
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,I guess you're in New York today,47
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,And I don't wanna need you this way,48
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,"Come back, be here",49
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,"Come back, be here",50
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,"Oh, oh, I don't wanna miss you like this",51
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,"Oh, oh",52
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,"Come back, be here",53
Red (Taylor’s Version),Come Back...Be Here (Taylor’s Version),18,"Come back, be here",54
Red (Taylor’s Version),Girl At Home (Taylor’s Version),19,"Don't look at me, you got a girl at home",1
Red (Taylor’s Version),Girl At Home (Taylor’s Version),19,"And everybody knows that, everybody knows that, ah-ah",2
Red (Taylor’s Version),Girl At Home (Taylor’s Version),19,"Don’t look at me, you got a girl at home",3
Red (Taylor’s Version),Girl At Home (Taylor’s Version),19,And everybody knows that,4
Red (Taylor’s Version),Girl At Home (Taylor’s Version),19,I don't even know her,5
Red (Taylor’s Version),Girl At Home (Taylor’s Version),19,But I feel a responsibility,6
Red (Taylor’s Version),Girl At Home (Taylor’s Version),19,To do what's upstanding and right,7
Red (Taylor’s Version),Girl At Home (Taylor’s Version),19,"It’s kinda like a code, yeah",8
Red (Taylor’s Version),Girl At Home (Taylor’s Version),19,And you've been getting closer and closer,9
Red (Taylor’s Version),Girl At Home (Taylor’s Version),19,And crossing so many lines,10
Red (Taylor’s Version),Girl At Home (Taylor’s Version),19,And it would be a fine proposition,11
Red (Taylor’s Version),Girl At Home (Taylor’s Version),19,If I was a stupid girl,12
Red (Taylor’s Version),Girl At Home (Taylor’s Version),19,"But, honey, I am no one's exception",13
Red (Taylor’s Version),Girl At Home (Taylor’s Version),19,"This, I have previously learned",14
Red (Taylor’s Version),Girl At Home (Taylor’s Version),19,"So don't look at me, you got a girl at home",15
Red (Taylor’s Version),Girl At Home (Taylor’s Version),19,"And everybody knows that, everybody knows that, ah-ah",16
Red (Taylor’s Version),Girl At Home (Taylor’s Version),19,"Don't look at me, you got a girl at home",17
Red (Taylor’s Version),Girl At Home (Taylor’s Version),19,"And everybody knows that, еverybody knows that",18
Red (Taylor’s Version),Girl At Home (Taylor’s Version),19,I see you turn off your phone,19
